,Unnamed: 0,lat,lon,date,temp,precip,is_fire
374,0,35.68313,-118.21793,7/13/2016,27.1,0.0,True
375,0,34.75134,-120.55297,9/22/2016,14.4,0.13,True
376,0,39.12366,-122.50373,6/26/2016,23.5,0.0,True
377,0,37.74369,-121.58677,6/25/2016,24.6,0.0,True
378,0,38.26874,-120.90265,6/17/2016,19.0,0.0,True
379,0,36.92244,-119.39619,7/11/2016,24.8,0.03,True
380,0,38.93449,-120.10744,10/14/2016,9.3,32.05,True
381,0,38.8390117,-121.3090268,5/17/2016,24.3,0.0,True
382,0,36.84479,-119.34487,9/3/2016,24.6,0.0,True
383,0,34.276,-118.354,5/23/2016,16.7,0.0,True
384,0,37.75972,-120.029626,9/13/2016,9.3,0.05,True
385,0,33.6542,-117.5221,8/31/2016,25.6,0.0,True
386,0,35.61961,-120.39993,5/10/2016,15.3,0.0,True
387,0,37.62215,-121.36665,8/20/2016,24.0,0.0,True
388,0,36.14161,-120.62048,7/4/2016,22.0,0.0,True
389,0,33.476894,-117.140883,6/4/2016,23.5,0.0,True
390,0,35.60748,-118.94811,7/15/2016,31.7,0.0,True
391,0,36.78769,-119.38248,5/15/2016,20.6,0.0,True
392,0,39.4403,-121.42647,9/22/2016,17.6,0.0,True
393,0,37.0099,-119.5792,7/15/2016,30.5,0.0,True
394,0,37.17072,-121.42238,6/7/2016,16.8,0.0,True
395,0,37.41896,-121.79669,7/30/2016,20.9,0.0,True
396,0,39.595,-121.6008,6/20/2016,26.3,0.0,True
397,0,37.25601,-119.65776,7/4/2016,25.8,0.0,True
398,0,40.0,-121.93923,9/25/2016,28.8,0.0,True
399,0,35.24504,-118.60344,8/4/2016,25.9,0.54,True
400,0,35.85093,-120.81081,7/22/2016,24.8,0.0,True
401,0,32.9612,-116.7945,7/18/2016,22.0,0.0,True
402,0,5487.0,-120.841536,7/9/2016,,,True
403,0,39.33035,-121.78973,5/27/2016,22.9,0.0,True
404,0,39.79547,-121.71662,8/26/2016,24.3,0.0,True
405,0,40.07846,-122.2071,7/1/2016,31.3,0.0,True
406,0,38.86804,-121.37704,6/21/2016,26.3,0.56,True
